ID,adj.P.Val,P.Value,logFC,GB_ACC
Cit.33140.1.S1_at,0.7265203,0.608,-0.1164947,CX297663
Cit.20201.1.S1_at,0.7266886,0.608,-0.5351349,CN187192
Cit.30411.1.S1_s_at,0.7267196,0.608,0.0934407,CX665742
Cit.6639.1.S1_at,0.7267296,0.608,0.0572041,CV710226
Cit.12971.1.S1_s_at,0.7267296,0.608,0.0497745,CX070615
Cit.23067.1.S1_x_at,0.7267296,0.608,0.2020156,CV716334
Cit.7884.1.S1_at,0.7268314,0.608,0.506228,CX675773
Cit.19701.1.S1_x_at,0.7269216,0.608,-0.2502108,CK938155
Cit.24255.1.S1_s_at,0.7269316,0.608,-0.0457296,CD576668
Cit.31336.1.S1_at,0.7269983,0.608,0.2006975,CV712746
Cit.18785.1.S1_at,0.7272999,0.609,0.8741705,CX301027
Cit.16251.1.S1_at,0.7273795,0.609,-0.0793315,CX077993
Cit.11601.1.S1_s_at,0.7275376,0.609,-0.0488802,CN182248
Cit.24339.1.S1_at,0.7280421,0.609,-0.1712508,CX543255
Cit.304.1.S1_s_at,0.7280559,0.609,-0.0338567,BQ623782
Cit.8943.1.S1_at,0.7283561,0.61,0.0543767,CK702213
Cit.29779.1.S1_s_at,0.7284021,0.61,0.4955335,CB291509
Cit.12094.1.S1_at,0.7284548,0.61,0.1046556,CX309140
Cit.24824.1.S1_x_at,0.7284548,0.61,-0.0368403,CX642491
Cit.21244.1.S1_at,0.7284548,0.61,0.4265521,CK939828
Cit.14550.1.S1_s_at,0.7284846,0.61,-0.0353636,CX668445
Cit.2078.1.S1_at,0.7284846,0.61,0.807082,CD575303
Cit.36676.1.S1_at,0.7285598,0.61,-0.3030848,DN619390
Cit.28760.1.S1_at,0.7285719,0.61,0.1202031,CD575258
Cit.34684.1.S1_at,0.7286469,0.61,0.1445198,CX308293
Cit.8745.1.S1_s_at,0.7286469,0.61,-0.0661521,CF418778
Cit.10766.1.S1_at,0.7286469,0.61,0.5662127,CX288072
Cit.24731.1.S1_at,0.7286469,0.61,-0.0548557,CX639143
Cit.8323.1.S1_s_at,0.7286469,0.61,0.0359781,CF838729
Cit.21191.1.S1_s_at,0.7286839,0.61,0.5210213,CX543463
Cit.34725.1.S1_at,0.7286839,0.61,0.3723973,CX308483
Cit.33523.1.S1_at,0.7286839,0.61,-0.4950339,CX301198
Cit.4146.1.S1_at,0.7287948,0.61,0.0547569,CV886332
Cit.18842.1.S1_at,0.7290624,0.611,0.6803485,CX301256
Cit.36558.1.S1_at,0.7290624,0.611,0.2769127,CX675480
Cit.38393.1.S1_at,0.7290624,0.611,0.26988,CF507983
Cit.22800.1.S1_x_at,0.7290862,0.611,-0.389234,CN187311
Cit.16220.1.S1_at,0.7292028,0.611,-0.3702109,CX077655
Cit.21840.1.S1_at,0.7294173,0.611,-0.2414747,CB304390
Cit.39100.1.S1_at,0.7294234,0.611,-0.0464942,DN958628
Cit.1003.1.S1_x_at,0.7294234,0.611,0.6297087,CV715004
Cit.20695.1.S1_at,0.7294351,0.611,0.0511114,DN797683
Cit.11850.1.S1_at,0.7296305,0.611,0.1143586,CN182214
Cit.27221.1.S1_at,0.7296305,0.611,0.7932693,CV719805
Cit.5193.1.S1_at,0.7296397,0.611,0.0392387,CX070242
Cit.13473.1.S1_at,0.7297741,0.612,-0.057063,CX069585
Cit.32184.1.S1_at,0.7297992,0.612,-0.046684,CX289060
Cit.30245.1.S1_at,0.7298882,0.612,0.0661355,CB417420
Cit.11857.1.S1_at,0.7298882,0.612,0.1582641,CX637685
Cit.7315.1.S1_s_at,0.7298882,0.612,-0.0384466,CV715733
Cit.36098.1.S1_at,0.7298996,0.612,0.500721,CF838398
Cit.26999.1.S1_at,0.7299721,0.612,0.781322,CV716603
Cit.11933.1.S1_s_at,0.7299721,0.612,-0.0385697,CN184101
Cit.37468.1.S1_at,0.7299721,0.612,-0.1468551,CO913193
Cit.19361.1.S1_at,0.7300529,0.612,0.1186276,CK934679
Cit.38337.1.S1_at,0.7301255,0.612,-0.0520034,CF507506
CitAffx.36.1.S1_s_at,0.7301493,0.612,-0.6526004,
Cit.36249.1.S1_at,0.7302009,0.612,0.1470044,CX043511
Cit.30360.1.S1_at,0.7302257,0.612,0.2252321,CB291590
Cit.27959.1.S1_at,0.7302893,0.612,-0.1888509,CX052232
Cit.1503.1.S1_at,0.730327,0.612,-0.0434392,CX076740
Cit.22727.1.S1_at,0.730327,0.612,-0.1121253,CV885274
Cit.31570.1.S1_at,0.7303555,0.612,-0.3089991,AJ489059
Cit.10279.1.S1_at,0.7303555,0.612,-0.1108011,CD575570
Cit.29001.1.S1_at,0.7303555,0.612,-0.274004,CX637069
Cit.27116.1.S1_at,0.7303555,0.613,-0.2207294,CV718141
Cit.30732.1.S1_at,0.7304178,0.613,0.4600576,CB417404
Cit.25059.1.S1_at,0.7304358,0.613,0.063719,CX304662
Cit.15845.1.S1_at,0.7304358,0.613,-0.2498897,CX666077
Cit.19885.1.S1_at,0.7304766,0.613,0.330206,
Cit.13391.1.S1_at,0.7305015,0.613,0.0414754,DN619045
Cit.23726.1.S1_at,0.7305182,0.613,0.2694855,CV705651
Cit.3469.1.S1_at,0.730566,0.613,-0.0551462,CF836863
Cit.15908.1.S1_at,0.7306414,0.613,-0.0529161,CX672341
Cit.20021.1.S1_at,0.7306414,0.613,0.0895035,CK937616
Cit.29289.1.S1_at,0.7306414,0.613,0.1683476,DN135264
Cit.424.1.S1_s_at,0.7306474,0.613,0.0313062,CX046971
Cit.24950.1.S1_at,0.7306474,0.613,0.1901671,CK701733
Cit.35877.1.S1_at,0.7307447,0.613,-0.1137606,DN625179
Cit.29647.1.S1_at,0.7309083,0.613,-0.1366783,CF418398
Cit.22419.1.S1_x_at,0.7309105,0.613,-0.6131239,CB291196
Cit.26031.1.S1_at,0.7310024,0.613,0.6925213,CF834151
Cit.26313.1.S1_at,0.7310264,0.613,0.2710845,CV884799
Cit.4143.1.S1_s_at,0.731042,0.614,0.0448655,BQ623775
Cit.29215.1.S1_at,0.7310477,0.614,0.1634939,CX644403
Cit.15477.1.S1_at,0.7310745,0.614,0.5874746,CX640463
Cit.28764.1.S1_x_at,0.7310975,0.614,-0.3124241,CD575295
Cit.12959.1.S1_at,0.7310975,0.614,0.1357717,CX640308
Cit.39688.1.S1_at,0.7311464,0.614,0.6788154,DN134969
Cit.29161.1.S1_at,0.7311464,0.614,-0.4283948,CX642975
Cit.16713.1.S1_at,0.7312014,0.614,-0.0555909,DN621784
Cit.25549.1.S1_at,0.7312063,0.614,0.2093703,CX669243
Cit.27868.1.S1_at,0.731299,0.614,0.5348545,CX078308
Cit.23374.1.S1_at,0.7313634,0.614,-0.0990985,CX672293
Cit.29134.1.S1_at,0.7314602,0.614,0.1042735,CX642843
Cit.5470.1.S1_at,0.7314602,0.614,-0.0580567,CB290796
Cit.34751.1.S1_at,0.7314602,0.614,-0.4809666,CX308708
Cit.9604.1.S1_at,0.7314677,0.614,-0.0648495,CX664019
Cit.5453.1.S1_s_at,0.7314677,0.614,-0.0732315,CX671692
Cit.21439.1.S1_s_at,0.7314677,0.614,0.0759409,CB292480
Cit.24523.1.S1_at,0.7314981,0.614,-0.145182,CX546069
Cit.16386.1.S1_at,0.7315054,0.614,-0.4524633,CX076080
Cit.26915.1.S1_at,0.7315745,0.614,-0.1384779,CV715606
Cit.27108.1.S1_at,0.7316573,0.615,-0.4689689,CV718008
Cit.34421.1.S1_at,0.7318022,0.615,-0.7332857,CX306836
Cit.12442.1.S1_s_at,0.7318146,0.615,0.0613025,CF836712
Cit.23153.1.S1_at,0.7318625,0.615,-0.2576218,CX072799
Cit.21877.1.S1_at,0.7318752,0.615,-0.814848,CB304911
Cit.3978.1.S1_x_at,0.7318752,0.615,0.1527971,CX642040
Cit.21970.1.S1_at,0.7320419,0.615,0.0800312,DN622251
Cit.38834.1.S1_at,0.7320586,0.615,-0.1169275,CK739696
Cit.11819.1.S1_s_at,0.7320765,0.615,0.0377713,CF835899
Cit.20242.1.S1_at,0.7321039,0.615,0.0651819,CV715822
Cit.17500.1.S1_at,0.7321314,0.615,0.6610118,CX303205
Cit.39471.1.S1_at,0.7323624,0.615,-0.0920438,
Cit.5633.1.S1_at,0.7323677,0.615,-0.0386867,CX669146
Cit.16237.1.S1_at,0.7323677,0.615,0.2499635,CX663802
Cit.36474.1.S1_at,0.73242,0.615,-0.1207882,CX074650
Cit.13590.1.S1_s_at,0.7324394,0.616,0.0956509,CX070810
Cit.30730.1.S1_at,0.7324394,0.616,0.2199695,CX668392
Cit.25943.1.S1_x_at,0.7325048,0.616,-0.5419749,CB293804
Cit.31151.1.S1_at,0.7325765,0.616,-0.1540493,CF418476
Cit.20340.1.S1_at,0.7325765,0.616,-0.09218,DN619468
Cit.3372.1.S1_at,0.7325765,0.616,0.6741521,CD573976
Cit.20154.1.S1_at,0.7325765,0.616,-0.5655247,CF834521
Cit.27291.1.S1_at,0.7326135,0.616,0.1992338,CX070237
Cit.19691.1.S1_at,0.7326135,0.616,-0.1373834,CK938208
Cit.17283.1.S1_at,0.7326135,0.616,0.0527715,DN795803
Cit.23918.1.S1_x_at,0.7326135,0.616,-0.6339526,CV708897
Cit.27148.1.S1_at,0.7326224,0.616,-0.3222629,CV718470
Cit.8335.1.S1_s_at,0.7328626,0.616,0.0389881,CV719781
Cit.1505.1.S1_s_at,0.7328671,0.616,0.041733,CV710855
Cit.36613.1.S1_at,0.7329186,0.616,-0.0723718,CX052409
Cit.26597.1.S1_at,0.7332036,0.617,-0.5947142,CN190895
Cit.28845.1.S1_at,0.7333564,0.617,0.4748232,CX543495
Cit.18078.1.S1_s_at,0.7334274,0.617,0.0851073,CK934249
Cit.6254.1.S1_at,0.7338347,0.617,-0.1847768,CX069551
Cit.39043.1.S1_at,0.733895,0.617,-0.1216828,DN958114
Cit.6546.1.S1_at,0.733895,0.617,0.1225827,CV718150
Cit.24545.1.S1_at,0.7339928,0.617,0.324554,CX546269
Cit.23739.1.S1_at,0.7340009,0.617,-0.3928053,CV705814
Cit.25696.1.S1_at,0.734013,0.617,-0.1431084,CF830126
Cit.27332.1.S1_at,0.734013,0.617,-0.3100843,CX070881
Cit.15148.1.S1_at,0.7342992,0.618,-0.0447498,CX053480
Cit.34189.1.S1_at,0.7342992,0.618,0.4033069,CX305070
Cit.2521.1.S1_at,0.7343742,0.618,-0.0486758,CX663980
Cit.2635.1.S1_at,0.7344069,0.618,0.1388036,CD575876
Cit.28717.1.S1_at,0.734485,0.618,0.1971079,CD575626
Cit.5137.1.S1_s_at,0.734485,0.618,-0.030254,CN184071
Cit.27381.1.S1_at,0.7344962,0.618,-0.3394824,CX071846
Cit.36776.1.S1_s_at,0.7344962,0.618,0.3587977,CV708046
Cit.6589.1.S1_at,0.7344962,0.618,0.5645735,CV716902
Cit.14946.1.S1_at,0.7345647,0.618,-0.1339308,CD574315
Cit.34303.1.S1_at,0.7345995,0.618,-0.6216939,CX306660
Cit.24408.1.S1_at,0.7347211,0.618,0.4234702,CX544259
Cit.31502.1.S1_at,0.7348555,0.618,0.1167894,CX051506
Cit.7487.1.S1_at,0.7350666,0.619,0.2969765,CX675342
Cit.18031.1.S1_at,0.7350666,0.619,-0.052015,CX290162
Cit.25964.1.S1_at,0.7350764,0.619,0.8450158,CF832140
Cit.20335.1.S1_at,0.7350765,0.619,-0.1246156,CX674054
Cit.21988.1.S1_at,0.7351089,0.619,0.1013367,DN622718
Cit.2363.1.S1_s_at,0.7351361,0.619,-0.0355263,CV714984
Cit.2391.1.S1_s_at,0.7351361,0.619,-0.0335295,CX639309
Cit.11652.1.S1_at,0.7352138,0.619,0.3198909,CX641995
Cit.24963.1.S1_at,0.7353098,0.619,0.7599651,DN958997
Cit.17393.1.S1_at,0.7353098,0.619,-0.0784173,DN958978
Cit.8048.1.S1_s_at,0.7353098,0.619,-0.0457396,CX077548
Cit.29265.1.S1_at,0.7353098,0.619,-0.4833724,CV708144
Cit.2552.1.S1_s_at,0.7355334,0.619,-0.3458093,CV714579
Cit.34394.1.S1_at,0.7355334,0.619,0.4300473,CX306730
Cit.32146.1.S1_at,0.735603,0.619,0.3491128,CX288854
Cit.23141.1.S1_at,0.7356264,0.619,0.1262834,CX072144
Cit.13639.1.S1_at,0.7356806,0.62,0.1551511,CX666233
Cit.33875.1.S1_at,0.7357664,0.62,-0.3355218,CX302723
Cit.31520.1.S1_at,0.7357664,0.62,0.271221,CX637349
Cit.25165.1.S1_at,0.7357664,0.62,-0.116565,DN621967
Cit.29153.1.S1_at,0.7357876,0.62,-0.1785609,CX642933
Cit.20170.1.S1_x_at,0.7357876,0.62,0.1668272,CF838587
Cit.27947.1.S1_at,0.7358069,0.62,-0.5614265,CX051841
Cit.6982.1.S1_s_at,0.7359295,0.62,0.0344703,CV717405
Cit.10001.1.S1_at,0.7359295,0.62,0.5695441,CX665899
Cit.612.1.S1_x_at,0.7359392,0.62,0.399975,CX636696
Cit.34577.1.S1_at,0.736214,0.62,-0.4656589,CX307792
Cit.6442.1.S1_at,0.7362846,0.62,-0.0913328,CX674860
Cit.18741.1.S1_s_at,0.7362846,0.62,-0.0422569,CX300647
Cit.30762.1.S1_at,0.7362846,0.62,-0.0508264,CX290546
Cit.24437.1.S1_at,0.7362846,0.62,0.2464095,CX544689
Cit.16535.1.S1_at,0.7362846,0.62,0.0644705,CV718320
Cit.23046.1.S1_at,0.7362846,0.62,-0.6923668,CV715275
Cit.18394.1.S1_at,0.7362846,0.62,-0.0536511,CB610536
Cit.18084.1.S1_at,0.7362846,0.621,-0.0830971,CX642580
Cit.22164.1.S1_at,0.7362966,0.621,0.2411632,CX664719
Cit.20247.1.S1_at,0.7362966,0.621,-0.1241182,CV716184
Cit.12498.1.S1_at,0.7362966,0.621,-0.1044586,CX638792
Cit.34474.1.S1_at,0.7362966,0.621,-0.1468594,CX307090
Cit.6375.1.S1_at,0.7366186,0.621,0.0366452,CX077986
Cit.29123.1.S1_at,0.7367104,0.621,0.0834437,CX642346
Cit.16129.1.S1_at,0.7367104,0.621,-0.4262051,CV714978
Cit.34017.1.S1_at,0.736738,0.621,-0.5620075,CX303268
Cit.27859.1.S1_at,0.7367402,0.621,0.5867231,CX078198
Cit.7638.1.S1_at,0.7367402,0.621,0.7605863,CX637783
Cit.20160.1.S1_at,0.7367514,0.621,0.4798481,CF834991
Cit.28972.1.S1_at,0.7367794,0.621,-0.9161136,CX635879
Cit.13379.1.S1_at,0.7368183,0.621,-0.0463886,CV710046
Cit.22851.1.S1_x_at,0.7369089,0.621,-0.1430839,CN188940
Cit.11781.1.S1_at,0.7370203,0.622,-0.4475908,CV718880
Cit.32953.1.S1_at,0.7370203,0.622,0.0585014,CX295800
Cit.2956.1.S1_at,0.7370203,0.622,0.0463356,CV714664
Cit.2779.1.S1_at,0.7370203,0.622,-0.3001374,CX635238
Cit.13344.1.S1_s_at,0.7370203,0.622,-0.0373616,CX671114
Cit.25161.1.S1_at,0.7370203,0.622,0.0953873,DN621883
Cit.2487.1.S1_s_at,0.7370203,0.622,-0.0479548,CD575790
Cit.33504.1.S1_at,0.7370628,0.622,-0.6158431,CX301106
Cit.21669.1.S1_at,0.7370884,0.622,0.5276043,CX301544
Cit.18928.1.S1_at,0.7371659,0.622,0.6572629,CX301625
Cit.22895.1.S1_at,0.7372337,0.622,0.5621164,CN190719
Cit.2411.1.S1_s_at,0.7372337,0.622,0.0452442,CB292508
Cit.7956.1.S1_at,0.7372407,0.622,0.3506752,CX075138
Cit.30134.1.S1_at,0.7372407,0.622,-0.0541843,CX293939
Cit.22710.1.S1_at,0.7372874,0.622,0.1234073,CN184353
Cit.34460.1.S1_at,0.7374527,0.622,0.1982337,CX307029
Cit.35839.1.S1_at,0.7374527,0.622,-0.5334135,U18972.1
Cit.13213.1.S1_at,0.737551,0.622,0.149866,CV714557
Cit.26135.1.S1_at,0.7377876,0.623,0.2102271,CF837533
Cit.15131.1.S1_at,0.7378906,0.623,0.1331246,CN187962
Cit.1605.1.S1_s_at,0.7378906,0.623,-0.0310016,CF834095
Cit.23559.1.S1_s_at,0.7378906,0.623,0.0743618,DN620523
Cit.23936.1.S1_at,0.7379305,0.623,-0.2175527,CV709142
Cit.20882.1.S1_at,0.7379663,0.623,-0.0771572,DN959962
Cit.23952.1.S1_s_at,0.7379663,0.623,-0.0482611,CV709437
Cit.13627.1.S1_s_at,0.7382333,0.623,0.0288587,CX675358
Cit.21264.1.S1_at,0.7382333,0.623,-0.6054507,
Cit.29689.1.S1_s_at,0.7383418,0.623,0.0831875,CX674477
Cit.36107.1.S1_at,0.7385402,0.623,-0.0633383,CN182595
Cit.16186.1.S1_s_at,0.7385661,0.624,-0.7098966,CX047278
Cit.7117.1.S1_at,0.7387095,0.624,0.0433234,CF832992
Cit.39750.1.S1_at,0.7387501,0.624,-0.1521779,CV711230
Cit.17144.1.S1_s_at,0.7388165,0.624,0.0537158,CN185330
Cit.16809.1.S1_at,0.7388165,0.624,0.1389206,CX676201
Cit.17485.1.S1_at,0.7388165,0.624,-0.4045725,CX300963
Cit.32771.1.S1_at,0.7388322,0.624,-0.0424448,CX294422
Cit.33255.1.S1_at,0.7388322,0.624,0.3385368,CX299025
Cit.16377.1.S1_at,0.7388322,0.624,0.0575535,CV705345
Cit.3739.1.S1_s_at,0.7388322,0.624,0.0363292,CN182110
Cit.31549.1.S1_at,0.7388322,0.624,0.0471854,CF420692
Cit.19119.1.S1_at,0.7394366,0.625,0.4205337,CX302486
Cit.24952.1.S1_at,0.7395509,0.625,-0.6945258,DN798017
Cit.7913.1.S1_at,0.7395522,0.625,-0.6748232,CV707586
Cit.4923.1.S1_at,0.7395522,0.625,-0.3296936,CV715552
Cit.9024.1.S1_at,0.7395522,0.625,0.4022053,CN190457
Cit.3907.1.S1_at,0.7395554,0.625,0.0537471,CX045664
Cit.16780.1.S1_at,0.7397554,0.625,-0.7940551,CD574943
Cit.5186.1.S1_at,0.7397845,0.625,-0.7541255,CX049758
Cit.18921.1.S1_at,0.7399181,0.625,0.5792092,CX301590
Cit.27734.1.S1_at,0.7399952,0.625,0.5349728,CX077739
Cit.7326.1.S1_at,0.7400014,0.625,-0.560374,CX069574
Cit.8533.1.S1_at,0.7400014,0.625,-0.0558361,CX073914
Cit.34016.1.S1_at,0.7400092,0.625,0.3947684,CX303267
Cit.38264.1.S1_at,0.7403078,0.626,-0.1239302,CF506883
Cit.16202.1.S1_at,0.7404409,0.626,0.0667357,CN186941
Cit.2473.1.S1_at,0.7405028,0.626,0.0800272,CF833660
Cit.38848.1.S1_at,0.7405028,0.626,0.5117558,CK739883
Cit.25850.1.S1_at,0.7405028,0.626,0.1800572,CB292258
Cit.4931.1.S1_s_at,0.7405028,0.626,-0.4251872,CB610776
Cit.16182.1.S1_at,0.7405028,0.626,-0.3443282,CX642568
Cit.6180.1.S1_s_at,0.740531,0.626,0.1318767,CV885018
Cit.4650.1.S1_at,0.740668,0.626,-0.1087068,CF828769
Cit.19110.1.S1_at,0.740668,0.626,-0.0613459,CX302432
Cit.33451.1.S1_at,0.740693,0.626,0.72769,CX300932
Cit.14727.1.S1_at,0.740693,0.626,0.3423117,CX072855
Cit.10326.1.S1_at,0.7408851,0.626,-0.0371436,CX672303
Cit.27816.1.S1_at,0.7409198,0.626,0.3464636,CX675923
Cit.1565.1.S1_at,0.7409198,0.626,-0.1887122,CX675114
Cit.25712.1.S1_at,0.7409198,0.626,-0.5745681,CF830472
Cit.28868.1.S1_x_at,0.7409454,0.626,-0.744547,CX544208
Cit.20783.1.S1_at,0.7409743,0.627,0.1438605,DN798348
Cit.480.1.S1_at,0.741094,0.627,0.4901886,CD576194
Cit.20080.1.S1_s_at,0.7411129,0.627,-0.6127608,CX668753
Cit.26006.1.S1_at,0.7412998,0.627,-0.4925087,CF833353
Cit.6758.1.S1_at,0.7414607,0.627,-0.5297894,CV714767
Cit.13570.1.S1_at,0.7414634,0.627,0.1525144,CX543466
Cit.33487.1.S1_at,0.7414634,0.627,0.3508194,CX301032
Cit.20625.1.S1_at,0.7414634,0.627,0.076601,DN796856
Cit.20656.1.S1_s_at,0.7414634,0.627,-0.072051,DN797066
Cit.20775.1.S1_s_at,0.7414634,0.627,-0.0576069,DN798318
Cit.18875.1.S1_at,0.7414634,0.627,-0.5127855,CX301396
Cit.32127.1.S1_at,0.7414634,0.627,-0.3336438,CX288760
Cit.37410.1.S1_at,0.741498,0.627,0.5960566,CO912866
Cit.30994.1.S1_at,0.7416132,0.627,0.298162,CF418153
Cit.26023.1.S1_at,0.7416568,0.627,1.2338442,CF833869
Cit.33605.1.S1_at,0.7416951,0.628,0.1555069,CX301438
Cit.22525.1.S1_x_at,0.7416951,0.628,0.2322924,CF832428
Cit.17115.1.S1_at,0.7416951,0.628,0.1160914,CF834454
Cit.6385.1.S1_at,0.7416951,0.628,0.0455135,CX674687
Cit.22086.1.S1_s_at,0.7418261,0.628,-0.0374761,DN624756
Cit.7396.1.S1_at,0.7420875,0.628,0.6893813,CX667355
Cit.30535.1.S1_at,0.7421378,0.628,-0.0953464,CB322167
Cit.29541.1.S1_at,0.7421378,0.628,0.5098406,CF418935
Cit.23393.1.S1_x_at,0.7422139,0.628,0.1191346,CX672793
Cit.36625.1.S1_at,0.7422329,0.628,0.1973151,CX671349
Cit.23714.1.S1_at,0.7422329,0.628,-0.5676103,CV705608
Cit.28600.1.S1_at,0.7422508,0.628,0.6777361,CV710214
Cit.26559.1.S1_at,0.7422699,0.628,-0.1198587,CN189806
Cit.22984.1.S1_x_at,0.7422699,0.628,0.0577413,CX045624
Cit.24999.1.S1_x_at,0.7422699,0.628,-0.8924834,CX288596
Cit.31329.1.S1_at,0.7422699,0.628,0.4865183,
Cit.18175.1.S1_at,0.7424426,0.629,-0.4407766,DN797102
Cit.18630.1.S1_at,0.7425165,0.629,-0.1045261,CX298141
Cit.18284.1.S1_at,0.742598,0.629,0.661899,CX300722
Cit.10140.1.S1_at,0.7428361,0.629,-0.0355057,DN624257
Cit.14453.1.S1_at,0.7429367,0.629,0.0322905,CX045048
Cit.25290.1.S1_s_at,0.7430329,0.629,-0.04613,DN624335
Cit.21833.1.S1_x_at,0.7430454,0.629,0.1055853,CB304450
Cit.33120.1.S1_at,0.7431107,0.629,-0.0666235,CX297467
Cit.9806.1.S1_at,0.7431148,0.629,-0.4137313,CX637655
Cit.5552.1.S1_at,0.7431288,0.629,0.397008,CD573970
Cit.25227.1.S1_at,0.7431648,0.629,-0.0412353,DN623164
Cit.36095.1.S1_at,0.7434705,0.63,0.3240281,CF838210
Cit.23143.1.S1_at,0.7434991,0.63,-0.0659157,CX072214
Cit.30006.1.S1_at,0.7434991,0.63,0.5647125,CX289953
Cit.15927.1.S1_at,0.7434991,0.63,-0.4233477,CX073523
Cit.21507.1.S1_at,0.7435013,0.63,-0.6834158,
Cit.4906.1.S1_s_at,0.7435647,0.63,0.0311591,CX671076
Cit.22067.1.S1_s_at,0.7435931,0.63,0.050563,DN624354
Cit.19326.1.S1_at,0.7435931,0.63,-0.0856155,CK935069
Cit.36845.1.S1_s_at,0.7437157,0.63,-0.0734186,CV710725
Cit.1501.1.S1_at,0.7438382,0.63,-0.0884684,CX635647
Cit.23638.1.S1_s_at,0.7438382,0.63,-0.0441064,CV704693
Cit.30672.1.S1_x_at,0.7438382,0.63,-0.0441192,CV712891
Cit.25643.1.S1_at,0.7439398,0.63,0.1767856,CF828803
Cit.1906.1.S1_at,0.7440039,0.63,0.8584694,CX664466
Cit.3053.1.S1_at,0.7440216,0.63,0.0539761,CX071562
Cit.18586.1.S1_at,0.7441473,0.631,-0.2784286,CX297408
Cit.13495.1.S1_at,0.7442714,0.631,-0.0949821,CX640730
Cit.15028.1.S1_at,0.7442996,0.631,0.3441305,CV706840
Cit.6266.1.S1_at,0.744448,0.631,0.0646134,CX046819
Cit.32866.1.S1_at,0.7448005,0.631,-0.0868012,CX295224
Cit.14451.1.S1_at,0.7448017,0.631,-0.0693383,CV719746
Cit.23314.1.S1_x_at,0.7448267,0.631,-0.0799,CX051794
Cit.28860.1.S1_at,0.7449094,0.631,-0.4538637,CX543838
Cit.18978.1.S1_at,0.7449941,0.632,0.5853193,CX301849
Cit.19135.1.S1_at,0.7450762,0.632,-0.0468046,CX302670
Cit.23864.1.S1_at,0.7451865,0.632,0.5319291,CV707700
Cit.17516.1.S1_at,0.7454763,0.632,-0.1390116,CF832841
Cit.26770.1.S1_at,0.7454763,0.632,0.1568342,CV713380
Cit.28708.1.S1_at,0.7458007,0.632,0.0819883,CV711993
Cit.15810.1.S1_at,0.7458373,0.632,-0.789826,CX046162
Cit.26912.1.S1_at,0.7458975,0.632,-0.1072962,CV715586
Cit.19120.1.S1_at,0.7460085,0.633,0.9431567,CX302488
Cit.29240.1.S1_x_at,0.7460822,0.633,-0.1865777,CO912790
Cit.35762.1.S1_at,0.7462182,0.633,-0.1161054,CB250351
Cit.3458.1.S1_at,0.7462509,0.633,-0.4612325,CX667350
Cit.335.1.S1_at,0.7462752,0.633,0.062508,CV887259
Cit.27940.1.S1_at,0.7462752,0.633,-0.1476699,CX051143
Cit.27238.1.S1_at,0.7463188,0.633,-0.171974,CV720073
Cit.8778.1.S1_x_at,0.7463271,0.633,-0.2790369,CX071297
Cit.20261.1.S1_at,0.7463501,0.633,-0.6848678,CV718619
Cit.18292.1.S1_at,0.7464227,0.633,0.043356,
Cit.27144.1.S1_at,0.7465245,0.633,0.0489484,CV718439
Cit.33927.1.S1_at,0.7466063,0.633,-0.2662162,CX302954
Cit.4578.1.S1_at,0.7467555,0.634,-0.3541963,CX077840
Cit.17821.1.S1_x_at,0.746856,0.634,-0.2913781,CX644586
Cit.1731.1.S1_x_at,0.746856,0.634,0.0749489,CN187399
Cit.28775.1.S1_s_at,0.746856,0.634,0.1436398,CD574088
Cit.27011.1.S1_x_at,0.746856,0.634,0.4691248,CV716799
Cit.24524.1.S1_at,0.746856,0.634,0.5356582,CX546082
Cit.29054.1.S1_at,0.7469203,0.634,0.6622774,CX639380
Cit.20964.1.S1_at,0.7471089,0.634,-0.7575885,DN795197
Cit.23111.1.S1_x_at,0.74712,0.634,-0.153829,CX069604
Cit.27249.1.S1_at,0.7471641,0.634,0.5845712,CX069394
Cit.654.1.S1_x_at,0.7473074,0.634,0.7642262,CD575220
Cit.3970.1.S1_s_at,0.7473074,0.634,0.1325491,CN185079
Cit.28721.1.S1_at,0.7475964,0.635,-0.5126165,CD574671
Cit.11954.1.S1_s_at,0.7476292,0.635,-0.0609983,CF836128
Cit.6130.1.S1_s_at,0.7476342,0.635,0.3227307,CX052835
Cit.28950.1.S1_at,0.7476992,0.635,0.031311,DT214746
Cit.28560.1.S1_at,0.7477333,0.635,-0.2227956,CV709723
Cit.35388.1.S1_s_at,0.7478285,0.635,0.0390885,CK938007
Cit.26110.1.S1_x_at,0.7478512,0.635,0.7088779,CF836697
Cit.26443.1.S1_at,0.7479928,0.635,-0.0611363,CN186722
Cit.23795.1.S1_at,0.7480384,0.635,0.1304452,CV706679
Cit.21277.1.S1_at,0.7480384,0.635,-0.446238,
Cit.19616.1.S1_at,0.7481783,0.635,0.795215,CK938935
Cit.13233.1.S1_at,0.7482253,0.635,0.5753044,CX050070
Cit.23072.1.S1_at,0.7484022,0.636,-0.3522716,CV716558
Cit.29258.1.S1_at,0.7485936,0.636,0.4260195,DR405595
Cit.27842.1.S1_s_at,0.7487778,0.636,-0.3063641,CX077991
Cit.22410.1.S1_at,0.7488375,0.636,0.0737108,CB290953
RPTR-Cit-NC_001669-2_at,0.748839,0.636,-0.6684517,
Cit.20308.1.S1_at,0.7489929,0.636,-0.5057994,CX675790
Cit.15204.1.S1_at,0.7490067,0.636,0.0879288,CX069950
