ID	adj.P.Val	P.Value	logFC	GB_ACC
Cit.28142.1.S1_s_at	0.0429725	1.28e-02	-0.2613128	CX674811
Cit.9769.1.S1_at	0.0429839	1.28e-02	2.4011748	CD574756
Cit.13654.1.S1_at	0.0429839	1.28e-02	-0.2815873	CB304857
Cit.18150.1.S1_at	0.0429894	1.28e-02	-0.3525708	CN183994
Cit.20511.1.S1_s_at	0.0429908	1.28e-02	-0.6756312	CX644900
Cit.25151.1.S1_at	0.0430091	1.28e-02	0.4489629	DN621718
Cit.2912.1.S1_s_at	0.0430091	1.28e-02	0.2532604	CX075681
Cit.4716.1.S1_at	0.0430091	1.28e-02	-0.246788	CX045196
Cit.27359.1.S1_at	0.0430245	1.28e-02	0.7474781	CX071348
Cit.289.1.S1_s_at	0.0430263	1.28e-02	0.4898789	CF835645
Cit.30764.1.S1_at	0.0430645	1.29e-02	-0.3112047	CB293382
Cit.31045.1.S1_at	0.043085	1.29e-02	-0.2772323	BQ624173
Cit.35622.1.S1_at	0.043097	1.29e-02	0.9143319	CK935224
Cit.29519.1.S1_s_at	0.043097	1.29e-02	0.3869597	CV706497
Cit.18908.1.S1_at	0.0431009	1.29e-02	-0.5316295	CX301526
Cit.8439.1.S1_x_at	0.0431086	1.29e-02	-0.2838176	CV708467
Cit.38862.1.S1_at	0.0431136	1.29e-02	-0.2791634	CK739999
Cit.13063.1.S1_at	0.0431535	1.29e-02	-0.2753913	CV704710
Cit.17152.1.S1_s_at	0.0431548	1.29e-02	-0.5163063	DN621048
Cit.35818.1.S1_s_at	0.0431548	1.29e-02	-0.3411828	CB417414
Cit.7920.1.S1_at	0.0431667	1.29e-02	-0.2703259	CB293056
Cit.39582.1.S1_at	0.0432074	1.29e-02	-0.4305684	DN795798
Cit.24484.1.S1_at	0.0432114	1.29e-02	0.6071899	CX545655
Cit.6457.1.S1_at	0.0432338	1.29e-02	-0.3685229	DN618010
Cit.12311.1.S1_s_at	0.0432481	1.29e-02	0.3260369	CB293858
Cit.28888.1.S1_x_at	0.0432885	1.29e-02	3.4860731	DT214713
Cit.7915.1.S1_at	0.0432885	1.29e-02	-0.3777486	CX544315
Cit.30340.1.S1_at	0.043323	1.30e-02	0.3924542	CX299212
Cit.12055.1.S1_at	0.043323	1.30e-02	-0.2569902	CV887175
Cit.37501.1.S1_at	0.043323	1.30e-02	-0.3894915	CO913391
Cit.18912.1.S1_x_at	0.043323	1.30e-02	-2.9687878	CX301535
Cit.32873.1.S1_s_at	0.043323	1.30e-02	-0.3044118	CX295286
Cit.14618.1.S1_at	0.0433329	1.30e-02	-0.4408205	CX075057
Cit.17279.1.S1_x_at	0.0433369	1.30e-02	1.1949889	CK702175
Cit.8239.1.S1_at	0.0433444	1.30e-02	-0.4290128	CF833726
Cit.29453.1.S1_s_at	0.0433542	1.30e-02	-0.2402723	CX644811
Cit.4344.1.S1_s_at	0.0433725	1.30e-02	-0.2887335	CB611012
Cit.31490.1.S1_at	0.0433968	1.30e-02	-0.3896822	CF505652
Cit.7275.1.S1_at	0.0434098	1.30e-02	-0.2987154	CV712563
Cit.24324.1.S1_x_at	0.0434098	1.30e-02	1.1474198	CX543100
Cit.19842.1.S1_at	0.0434144	1.30e-02	-0.617099	CX073130
Cit.35524.1.S1_at	0.0434302	1.30e-02	-0.2190017	CK932804
Cit.11958.1.S1_at	0.043485	1.30e-02	0.3530928	CX672393
Cit.28079.1.S1_at	0.0435415	1.31e-02	-0.4258481	CX673214
Cit.4529.1.S1_s_at	0.0435415	1.31e-02	0.2513047	CX663314
Cit.16756.1.S1_at	0.0435415	1.31e-02	1.9044912	CF833987
Cit.31246.1.S1_at	0.0435792	1.31e-02	-0.3032905	AU300662
Cit.17370.1.S1_at	0.0435947	1.31e-02	0.323912	CK936756
Cit.14558.1.S1_at	0.0435982	1.31e-02	-0.2317736	CF836339
Cit.18089.1.S1_x_at	0.0435982	1.31e-02	2.5046546	CK740200
Cit.5430.1.S1_at	0.0435982	1.31e-02	-1.0147685	CX676093
Cit.15498.1.S1_at	0.0436175	1.31e-02	0.3934223	CX670098
Cit.39032.1.S1_s_at	0.0436212	1.31e-02	-0.2141241	DN957994
Cit.17306.1.S1_at	0.0436376	1.31e-02	0.2169559	CF833089
Cit.9796.1.S1_s_at	0.0436437	1.31e-02	-0.2270411	CB293880
Cit.23593.1.S1_x_at	0.0436437	1.31e-02	1.5113114	CV704219
Cit.3767.1.S1_at	0.0436684	1.31e-02	0.212067	CV706455
Cit.1643.1.S1_at	0.043683	1.31e-02	-0.4834759	CF509626
Cit.9596.1.S1_s_at	0.0437239	1.31e-02	0.2097852	CX051633
Cit.21285.1.S1_at	0.0437332	1.31e-02	0.9357545	DR405575
Cit.29769.1.S1_s_at	0.0437332	1.31e-02	-0.4012292	AB114651
Cit.22599.1.S1_at	0.0437845	1.31e-02	0.7983291	CF835710
Cit.31923.1.S1_at	0.0438031	1.32e-02	-1.8001153	CX287087
Cit.22999.1.S1_at	0.0438101	1.32e-02	0.2863309	CX045894
Cit.2568.1.S1_at	0.04386	1.32e-02	-0.3972321	CV884840
Cit.14660.1.S1_at	0.0439146	1.32e-02	-0.2605421	CV711574
Cit.38151.1.S1_at	0.0439547	1.32e-02	-0.5045119	CF505917
Cit.25183.1.S1_at	0.0439592	1.32e-02	0.3728908	DN622282
Cit.16274.1.S1_at	0.0439592	1.32e-02	-2.1500956	CX641464
Cit.7824.1.S1_at	0.0439618	1.32e-02	0.8612608	CX673058
Cit.22083.1.S1_s_at	0.0439693	1.32e-02	-0.2111318	DN624700
Cit.14972.1.S1_at	0.0439969	1.32e-02	-0.2293056	CX075549
Cit.15715.1.S1_s_at	0.0440022	1.32e-02	-0.4333542	CX664172
Cit.11898.1.S1_at	0.0440843	1.33e-02	0.3927352	CD573639
Cit.20304.1.S1_at	0.0440891	1.33e-02	0.2586613	CX077672
Cit.6428.1.S1_at	0.0440891	1.33e-02	-0.5321988	CV718337
Cit.31938.1.S1_at	0.0441331	1.33e-02	1.3423026	CX287217
Cit.23192.1.S1_x_at	0.0441653	1.33e-02	0.771308	CX075364
Cit.33796.1.S1_at	0.0441653	1.33e-02	3.0580033	CX302321
Cit.16225.1.S1_at	0.0441653	1.33e-02	-1.683086	CV719572
Cit.2088.1.S1_s_at	0.0441653	1.33e-02	-0.2945352	DN622775
Cit.22805.1.S1_at	0.044169	1.33e-02	-0.2813596	CN187512
Cit.15508.1.S1_at	0.0441868	1.33e-02	0.2959906	CX671821
Cit.420.1.S1_s_at	0.0441971	1.33e-02	0.1933905	CN189434
Cit.8737.1.S1_s_at	0.0442021	1.33e-02	0.379165	CV713936
Cit.36675.1.S1_s_at	0.0442331	1.33e-02	0.2861672	DN619389
Cit.25078.1.S1_at	0.0442428	1.33e-02	-0.6004551	CX305894
Cit.17491.1.S1_x_at	0.0442681	1.33e-02	-0.781545	CN186132
Cit.2822.1.S1_s_at	0.0442734	1.33e-02	0.2767858	CD573840
Cit.6916.1.S1_at	0.0442873	1.33e-02	-0.3590987	CX635751
Cit.31144.1.S1_at	0.0443176	1.34e-02	0.272242	CX304695
Cit.9857.1.S1_at	0.0443358	1.34e-02	0.4716199	CX544425
Cit.12059.1.S1_at	0.0443627	1.34e-02	-0.412945	CX640953
Cit.27686.1.S1_at	0.0443627	1.34e-02	-2.0731154	CX076916
Cit.967.1.S1_s_at	0.0444113	1.34e-02	0.2766839	CV712091
Cit.25128.1.S1_at	0.0444133	1.34e-02	-2.9360132	CX307549
Cit.5230.1.S1_s_at	0.0444206	1.34e-02	-0.4761657	CV885767
Cit.31114.1.S1_at	0.0444225	1.34e-02	-0.7901999	DN958122
Cit.11157.1.S1_s_at	0.0444384	1.34e-02	-0.2369514	CN184345
Cit.31519.1.S1_at	0.0444638	1.34e-02	0.8373226	CX294852
Cit.19125.1.S1_at	0.0444843	1.34e-02	1.1013093	CX302585
Cit.12448.1.S1_at	0.0444896	1.34e-02	-0.6193131	CX664230
Cit.4840.1.S1_at	0.0445233	1.34e-02	0.2086907	DN622776
Cit.13517.1.S1_at	0.0445233	1.34e-02	0.7033763	CX046625
Cit.37958.1.S1_at	0.0445256	1.34e-02	-0.2238544	CF504277
Cit.31593.1.S1_at	0.0445256	1.34e-02	-2.5642889	CB610992
Cit.8934.1.S1_s_at	0.0445257	1.34e-02	-0.6930152	CX636422
Cit.63.1.S1_s_at	0.0445344	1.34e-02	0.2555146	CF832499
Cit.31278.1.S1_at	0.0445344	1.34e-02	-0.5206808	CX043813
Cit.11428.1.S1_s_at	0.0445607	1.35e-02	-0.2287366	CK935034
Cit.35018.1.S1_s_at	0.0445607	1.35e-02	-0.3572475	CK934882
Cit.10906.1.S1_at	0.0445607	1.35e-02	0.4195085	CV705566
Cit.20169.1.S1_s_at	0.0445607	1.35e-02	-0.263015	CF837459
Cit.23133.1.S1_x_at	0.0445665	1.35e-02	-0.9364979	CX071782
Cit.15026.1.S1_s_at	0.0445751	1.35e-02	0.4690444	CV887214
Cit.31540.1.S1_at	0.0445751	1.35e-02	-0.4685473	CX293580
Cit.37655.1.S1_at	0.0445754	1.35e-02	-0.4436934	CF418445
Cit.6295.1.S1_at	0.0445754	1.35e-02	-0.6726061	CX544753
Cit.25419.1.S1_s_at	0.0446161	1.35e-02	-0.3753291	CX664785
Cit.22112.1.S1_at	0.0446262	1.35e-02	-0.3581248	DN625165
Cit.30509.1.S1_s_at	0.0446291	1.35e-02	0.3461893	CV716768
Cit.20902.1.S1_at	0.0446915	1.35e-02	0.4736975	DN960257
Cit.10417.1.S1_at	0.0446915	1.35e-02	-1.8557004	CV709487
Cit.25134.1.S1_at	0.0446915	1.35e-02	-0.9139255	CX309380
Cit.21083.1.S1_s_at	0.0446994	1.35e-02	-0.2428334	DN798751
Cit.3322.1.S1_s_at	0.044728	1.35e-02	0.2390033	CX644365
Cit.13125.1.S1_at	0.0447476	1.35e-02	0.518854	CX544329
Cit.12696.1.S1_s_at	0.0447655	1.35e-02	0.2582116	CX636343
Cit.5519.1.S1_s_at	0.0447655	1.35e-02	-0.2830662	CV884869
Cit.6293.1.S1_at	0.044767	1.35e-02	-0.2943571	CD573975
Cit.26536.1.S1_s_at	0.0448041	1.36e-02	-0.4739238	CN189214
Cit.3910.1.S1_at	0.0448087	1.36e-02	-0.2323321	CX043607
Cit.17884.1.S1_s_at	0.0448087	1.36e-02	-1.1690845	CX636169
Cit.28045.1.S1_at	0.0448087	1.36e-02	-0.2926	CX672555
Cit.31665.1.S1_at	0.0448112	1.36e-02	-0.6885746	AU186187
Cit.18162.1.S1_s_at	0.0448213	1.36e-02	-0.590025	CF506878
Cit.39107.1.S1_s_at	0.0448291	1.36e-02	-0.2026937	DN958672
Cit.30668.1.S1_s_at	0.0448436	1.36e-02	-0.6217309	DN795568
Cit.6430.1.S1_at	0.0448487	1.36e-02	-0.2837883	CX665210
Cit.14153.1.S1_s_at	0.0448492	1.36e-02	-0.2852533	CX294178
Cit.18402.1.S1_at	0.044858	1.36e-02	0.2959346	CX287012
Cit.38801.1.S1_s_at	0.0448863	1.36e-02	-0.2834577	CK702448
Cit.40072.1.S1_s_at	0.0449271	1.36e-02	-0.2476514	CX044304
Cit.32139.1.S1_at	0.0449459	1.36e-02	-0.8498632	CX288812
Cit.28069.1.S1_at	0.0449717	1.36e-02	0.5813843	DT214562
Cit.24214.1.S1_x_at	0.0449877	1.36e-02	-0.4748671	CD574106
Cit.25338.1.S1_s_at	0.0450087	1.36e-02	0.5783772	DN625303
Cit.15074.1.S1_at	0.0450087	1.36e-02	0.342246	CD574621
Cit.13689.1.S1_s_at	0.0450119	1.36e-02	0.5397868	DN622120
Cit.12020.1.S1_s_at	0.0450309	1.37e-02	-0.2019551	CX666328
Cit.24628.1.S1_s_at	0.0450382	1.37e-02	-0.2122888	CX636063
Cit.17126.1.S1_s_at	0.0450515	1.37e-02	-0.279318	CK936347
Cit.25568.1.S1_at	0.0451049	1.37e-02	0.5203517	DT214481
Cit.26876.1.S1_at	0.0451304	1.37e-02	-2.6324099	CV715081
Cit.23796.1.S1_s_at	0.0451449	1.37e-02	-1.3423674	CV706702
Cit.9629.1.S1_s_at	0.0451449	1.37e-02	-0.2074899	CF829002
Cit.3722.1.S1_at	0.0451449	1.37e-02	-0.3743249	CX640977
Cit.4109.1.S1_at	0.0451512	1.37e-02	-0.2459875	CV715762
Cit.10084.1.S1_at	0.0452011	1.37e-02	-0.236131	CF838391
Cit.19547.1.S1_s_at	0.0452203	1.37e-02	0.2535089	CK936170
Cit.20608.1.S1_at	0.0452236	1.37e-02	0.4241168	DN796736
Cit.37334.1.S1_at	0.0452236	1.37e-02	0.2956726	BQ625203
Cit.7017.1.S1_at	0.045272	1.37e-02	0.3037875	CX674909
Cit.13550.1.S1_s_at	0.0452728	1.37e-02	-0.3334006	CX074976
Cit.36945.1.S1_at	0.0452728	1.37e-02	-0.5247481	CD576091
Cit.21777.1.S1_s_at	0.0452802	1.38e-02	-0.3823162	CX306465
Cit.14308.1.S1_at	0.0452972	1.38e-02	0.2788188	CX072681
Cit.23424.1.S1_s_at	0.0453091	1.38e-02	0.300198	CX673343
Cit.29864.1.S1_s_at	0.0453196	1.38e-02	-0.230262	CK739731
Cit.37369.1.S1_at	0.0453295	1.38e-02	-0.2739419	CO912640
Cit.29668.1.S1_at	0.0453339	1.38e-02	-0.7928393	CV715804
Cit.14154.1.S1_at	0.0453344	1.38e-02	-1.0936084	CX636536
Cit.33644.1.S1_at	0.0453376	1.38e-02	-0.5289045	CX301614
Cit.4471.1.S1_at	0.0453376	1.38e-02	-0.5544247	DT214692
Cit.20290.1.S1_at	0.0453486	1.38e-02	-0.2774816	CX075240
Cit.29845.1.S1_at	0.0453654	1.38e-02	-1.1111752	CV707832
Cit.24676.1.S1_at	0.0453962	1.38e-02	-1.7601638	CX637921
Cit.28266.1.S1_s_at	0.0453962	1.38e-02	-0.2943516	DN619577
Cit.7228.1.S1_at	0.0453962	1.38e-02	-0.32941	CV719625
Cit.21220.1.S1_at	0.0454109	1.38e-02	0.7053064	DR403330
Cit.6380.1.S1_at	0.0454109	1.38e-02	0.6781207	CX674893
Cit.8095.1.S1_at	0.0454222	1.38e-02	-0.2276553	CX663590
Cit.16235.1.S1_at	0.0454321	1.38e-02	-0.9908738	DN622105
Cit.12867.1.S1_s_at	0.0454446	1.38e-02	-0.3069412	CV716142
Cit.21433.1.S1_x_at	0.0454446	1.38e-02	-0.4795384	CD575564
Cit.28060.1.S1_at	0.0454446	1.38e-02	-0.5027801	CX672907
Cit.5249.1.S1_s_at	0.0454446	1.38e-02	-0.2824809	CX303302
Cit.24370.1.S1_at	0.0454446	1.38e-02	-0.6291378	CX543822
Cit.34146.1.S1_at	0.0454446	1.38e-02	1.8260626	CX304720
Cit.28187.1.S1_at	0.0454446	1.38e-02	-0.474302	DN617770
Cit.14805.1.S1_at	0.0454446	1.38e-02	0.2160865	DN618722
Cit.30383.1.S1_at	0.0454446	1.38e-02	3.1252568	CX297992
Cit.4896.1.S1_s_at	0.0454855	1.39e-02	0.7921598	CX635301
Cit.10215.1.S1_s_at	0.0454895	1.39e-02	0.3290419	CF834042
Cit.38004.1.S1_at	0.0455307	1.39e-02	0.2456316	CF504621
Cit.27782.1.S1_at	0.0455364	1.39e-02	0.4390949	CX675456
Cit.25614.1.S1_s_at	0.0455716	1.39e-02	-0.3697903	CF828113
Cit.19837.1.S1_at	0.045573	1.39e-02	0.3609604	CK936515
Cit.14507.1.S1_at	0.045589	1.39e-02	-0.6729116	CF829066
Cit.19007.1.S1_at	0.0456476	1.39e-02	-0.9487126	CX301973
Cit.11110.1.S1_s_at	0.0456859	1.39e-02	-0.3064345	CV885876
Cit.2671.1.S1_s_at	0.0456859	1.39e-02	-0.4278281	CK937008
Cit.32671.1.S1_at	0.0457294	1.39e-02	-0.6380758	CX293288
Cit.30212.1.S1_at	0.0457474	1.40e-02	0.3111206	DN795189
Cit.28008.1.S1_at	0.045757	1.40e-02	0.2950347	CX671781
Cit.30903.1.S1_at	0.045757	1.40e-02	-0.3313875	CK665655
Cit.26949.1.S1_at	0.045757	1.40e-02	-0.7276985	CV715953
Cit.30455.1.S1_s_at	0.0457811	1.40e-02	-0.4362214	CK934413
Cit.19355.1.S1_s_at	0.0458035	1.40e-02	-0.5089986	CK934770
Cit.4479.1.S1_at	0.0458452	1.40e-02	-0.3704721	CX071910
Cit.20299.1.S1_at	0.0458524	1.40e-02	1.7539408	CX076658
Cit.23321.1.S1_x_at	0.045861	1.40e-02	0.37996	CX052187
Cit.7227.1.S1_s_at	0.0458774	1.40e-02	0.244502	CX050460
Cit.28818.1.S1_at	0.0459074	1.40e-02	0.7408756	DT214657
Cit.18555.1.S1_at	0.0459275	1.40e-02	1.2796721	CX295253
Cit.31249.1.S1_at	0.045946	1.40e-02	-0.7509335	CX048395
Cit.3154.1.S1_at	0.0459675	1.40e-02	0.2356732	CB293561
Cit.4398.1.S1_s_at	0.0459919	1.40e-02	-0.2673446	CX295824
Cit.216.1.S1_x_at	0.0459919	1.41e-02	-2.5367609	CX667142
Cit.21179.1.S1_at	0.0459919	1.41e-02	0.3788793	DN799464
Cit.37438.1.S1_at	0.0459919	1.41e-02	0.402049	CO913011
Cit.23200.1.S1_at	0.0459919	1.41e-02	-0.2824484	CX076016
Cit.29276.1.S1_at	0.0460171	1.41e-02	-1.4750706	CX295627
Cit.18122.1.S1_at	0.0460171	1.41e-02	-0.2720212	CK933545
Cit.20509.1.S1_at	0.0460171	1.41e-02	0.5628464	CX644808
Cit.9288.1.S1_s_at	0.0460171	1.41e-02	-0.3360659	CX642771
Cit.14824.1.S1_at	0.0460171	1.41e-02	-0.3429399	CX546486
Cit.30666.1.S1_s_at	0.0460356	1.41e-02	-0.7157587	CF507406
Cit.12907.1.S1_s_at	0.046069	1.41e-02	-1.3699612	CV713547
Cit.7440.1.S1_at	0.046078	1.41e-02	-0.3550458	CX070509
Cit.11983.1.S1_s_at	0.0460988	1.41e-02	-1.2746222	CX666073
Cit.14752.1.S1_at	0.0461014	1.41e-02	-0.3415126	CX048678
Cit.7191.1.S1_at	0.046125	1.41e-02	-1.2336492	CN188880
Cit.23589.1.S1_at	0.04616	1.41e-02	2.690636	DN621607
Cit.28854.1.S1_s_at	0.04616	1.41e-02	-0.6858363	CX543652
Cit.26009.1.S1_x_at	0.0461841	1.41e-02	1.9127485	CF833411
Cit.8760.1.S1_at	0.046212	1.41e-02	0.3784129	CX636332
Cit.26227.1.S1_at	0.0462378	1.42e-02	-2.9574739	CN183624
Cit.24444.1.S1_x_at	0.0462692	1.42e-02	1.6367851	CX544771
Cit.29864.1.S1_at	0.0462692	1.42e-02	-0.33217	CK739731
Cit.11091.1.S1_at	0.0462692	1.42e-02	-0.2184575	CV885937
Cit.20396.1.S1_at	0.0462692	1.42e-02	-1.0102333	CX636753
Cit.14680.1.S1_s_at	0.0463059	1.42e-02	-0.243186	CX673856
Cit.27965.1.S1_at	0.0463131	1.42e-02	-2.1800466	CX052561
Cit.3582.1.S1_s_at	0.0463208	1.42e-02	-0.3263816	CD574039
Cit.12871.1.S1_at	0.046334	1.42e-02	-0.6784091	CF829324
Cit.23148.1.S1_s_at	0.0463415	1.42e-02	-0.3365824	CX072457
Cit.18554.1.S1_at	0.0463415	1.42e-02	0.4317165	CX295208
Cit.14661.1.S1_at	0.0463644	1.42e-02	-0.5338194	CV718099
Cit.1225.1.S1_at	0.0464043	1.42e-02	0.3503475	CB292623
Cit.2868.1.S1_at	0.0464436	1.42e-02	0.8235382	CD575267
Cit.16854.1.S1_at	0.0464436	1.42e-02	-0.4186809	DT214400
Cit.4447.1.S1_at	0.0464636	1.42e-02	-0.5032755	CK935571
Cit.892.1.S1_s_at	0.046479	1.43e-02	-0.2640808	CN192014
Cit.27211.1.S1_at	0.0464921	1.43e-02	-0.5664759	CV719564
Cit.13698.1.S1_s_at	0.0464921	1.43e-02	-0.5528436	CX671567
Cit.11755.1.S1_s_at	0.0465272	1.43e-02	0.2014606	CN186928
Cit.7460.1.S1_at	0.04654	1.43e-02	-0.5011616	CN187072
Cit.40225.1.S1_s_at	0.0465538	1.43e-02	-0.2113887	CX676242
Cit.13329.1.S1_at	0.0465806	1.43e-02	-0.3368586	CV713653
Cit.5010.1.S1_at	0.0465964	1.43e-02	-0.3828471	CX072638
Cit.2946.1.S1_s_at	0.0466011	1.43e-02	-0.3345333	CK935919
Cit.4163.1.S1_s_at	0.0466144	1.43e-02	-0.2324606	CV886975
Cit.3700.1.S1_s_at	0.0466764	1.43e-02	0.3593191	CV706185
Cit.37121.1.S1_at	0.0466816	1.43e-02	-0.2643139	CX643453
Cit.20672.1.S1_at	0.0466816	1.43e-02	0.8219307	DN797322
Cit.14247.1.S1_at	0.0466816	1.43e-02	-0.2352876	CX664167
Cit.26938.1.S1_at	0.0466875	1.43e-02	-0.9807813	CV715871
Cit.29814.1.S1_at	0.0466875	1.43e-02	-0.3604584	CX076035
Cit.10850.1.S1_s_at	0.0466961	1.43e-02	-0.4444099	CV714897
Cit.30678.1.S1_at	0.0467138	1.44e-02	-0.4622528	CV887270
Cit.30230.1.S1_at	0.0467216	1.44e-02	-0.8602159	CX298354
Cit.16313.1.S1_at	0.0467471	1.44e-02	-2.5288327	CV719246
Cit.6937.1.S1_at	0.0467553	1.44e-02	0.4541108	CX546610
Cit.9814.1.S1_s_at	0.0467723	1.44e-02	-0.2523897	CF838247
Cit.6716.1.S1_at	0.0467723	1.44e-02	0.2551458	CN189931
Cit.12549.1.S1_at	0.0467723	1.44e-02	-0.6903015	CK935239
Cit.6863.1.S1_at	0.0467723	1.44e-02	0.5657264	CF837531
Cit.3228.1.S1_at	0.0467723	1.44e-02	0.2904018	CN182165
Cit.19029.1.S1_s_at	0.0467723	1.44e-02	0.234061	CX302065
Cit.5949.1.S1_at	0.0467841	1.44e-02	-0.5041528	CX667344
Cit.20843.1.S1_at	0.0467841	1.44e-02	-0.4406315	DN958825
Cit.2189.1.S1_at	0.0467841	1.44e-02	0.5270769	CK935403
Cit.12004.1.S1_at	0.0467841	1.44e-02	0.2064572	CX295792
Cit.3740.1.S1_at	0.0468268	1.44e-02	-0.3750616	DN621539
Cit.3468.1.S1_s_at	0.0468268	1.44e-02	0.2239821	CX668385
Cit.2850.1.S1_s_at	0.0468268	1.44e-02	-0.2481657	CF417981
Cit.15942.1.S1_at	0.0468268	1.44e-02	-0.3397986	CF837503
Cit.40145.1.S1_at	0.0468358	1.44e-02	-0.4989773	
Cit.11899.1.S1_at	0.0468366	1.44e-02	-0.410816	CV715394
Cit.2540.1.S1_at	0.0468549	1.44e-02	0.3049425	CX053444
Cit.16382.1.S1_at	0.0468614	1.44e-02	-0.561704	CX050784
Cit.24765.1.S1_x_at	0.046862	1.44e-02	-1.645132	CX640377
Cit.32586.1.S1_at	0.0468676	1.44e-02	0.2978544	CX292420
Cit.31316.1.S1_at	0.0468676	1.44e-02	-0.4247498	CF503884
Cit.39884.1.S1_s_at	0.0468708	1.44e-02	-0.3666514	CX073593
Cit.28859.1.S1_at	0.046877	1.44e-02	-0.9528114	CX543762
Cit.1439.1.S1_s_at	0.0468898	1.44e-02	0.2338588	CF829014
Cit.3925.1.S1_s_at	0.0468922	1.44e-02	0.2834995	CX664199
Cit.13658.1.S1_at	0.0469086	1.45e-02	0.3225809	CK740163
Cit.17704.1.S1_s_at	0.0469086	1.45e-02	-0.7659668	CX053361
Cit.12388.1.S1_at	0.0469491	1.45e-02	0.2707282	CN191124
Cit.7605.1.S1_at	0.0469825	1.45e-02	2.1422626	CV716360
Cit.3792.1.S1_s_at	0.0469825	1.45e-02	0.2135023	CV718947
Cit.16061.1.S1_at	0.047075	1.45e-02	-0.2550157	CB610831
Cit.31283.1.S1_at	0.0471143	1.45e-02	-0.7976109	CV708718
Cit.5128.1.S1_at	0.0471165	1.45e-02	0.5227785	CV710181
Cit.1347.1.S1_s_at	0.0471223	1.45e-02	-2.3344354	CB290994
Cit.19505.1.S1_at	0.0471223	1.45e-02	0.458164	CK932853
Cit.8420.1.S1_at	0.0471223	1.45e-02	-0.5537596	CX665222
Cit.7150.1.S1_at	0.0471395	1.45e-02	1.550972	CX074029
Cit.18614.1.S1_at	0.0472032	1.46e-02	-0.5214957	CX297865
Cit.20137.1.S1_at	0.0472412	1.46e-02	-0.6597647	CB293757
Cit.34928.1.S1_at	0.0472412	1.46e-02	0.7583001	C81797
Cit.24991.1.S1_at	0.047246	1.46e-02	0.6276015	AU186404
Cit.18387.1.S1_s_at	0.0472485	1.46e-02	0.2345821	CB610697
Cit.14639.1.S1_at	0.047251	1.46e-02	0.2532355	CX672329
Cit.9452.1.S1_s_at	0.0472576	1.46e-02	-0.2147849	CV719156
Cit.3604.1.S1_s_at	0.047277	1.46e-02	-0.3625814	CX671355
Cit.24810.1.S1_s_at	0.0472974	1.46e-02	0.251884	CX642046
Cit.36410.1.S1_s_at	0.0472974	1.46e-02	-2.1241244	CX070138
Cit.28814.1.S1_s_at	0.0473716	1.46e-02	-0.6118869	CD574560
Cit.9606.1.S1_x_at	0.0473896	1.46e-02	-0.9229295	CX045793
Cit.23405.1.S1_at	0.0473995	1.46e-02	-0.3361951	CX672990
Cit.9707.1.S1_s_at	0.0474448	1.47e-02	-0.3070321	CK938653
Cit.27392.1.S1_at	0.0474759	1.47e-02	-0.2506439	CX072111
Cit.9173.1.S1_s_at	0.0474775	1.47e-02	-0.2324476	CD575722
Cit.38403.1.S1_at	0.0474827	1.47e-02	0.5192664	CF508128
Cit.28083.1.S1_at	0.0474908	1.47e-02	-0.5971958	CX673355
Cit.22688.1.S1_x_at	0.0474908	1.47e-02	0.5957429	CN182835
Cit.842.1.S1_at	0.0474926	1.47e-02	0.2655038	CV713786
Cit.6799.1.S1_s_at	0.0475125	1.47e-02	-0.2367483	CX544307
Cit.28819.1.S1_at	0.0475714	1.47e-02	0.2970454	DT214664
Cit.17987.1.S1_at	0.0475714	1.47e-02	0.9196941	CK935473
Cit.19012.1.S1_x_at	0.0476051	1.47e-02	-5.7065816	CX301994
Cit.19481.1.S1_at	0.0476051	1.47e-02	2.8891732	CK933076
Cit.14141.1.S1_s_at	0.0476051	1.47e-02	0.2668961	CX545575
Cit.30173.1.S1_at	0.047608	1.47e-02	-0.6193877	CK933057
Cit.4407.1.S1_s_at	0.0476205	1.47e-02	0.3471892	CX641767
Cit.12199.1.S1_s_at	0.0476382	1.47e-02	-0.3774862	CX049705
Cit.4644.1.S1_at	0.0476382	1.47e-02	-0.2476273	CF830636
Cit.5516.1.S1_at	0.047641	1.47e-02	0.786302	CX047031
Cit.18350.1.S1_s_at	0.047641	1.47e-02	0.26136	CB610729
Cit.30883.1.S1_at	0.0476503	1.48e-02	-3.4142537	BQ623883
Cit.17697.1.S1_s_at	0.0476808	1.48e-02	-0.2131603	DN959914
Cit.14051.1.S1_s_at	0.0476897	1.48e-02	0.2242392	CX294853
Cit.2579.1.S1_s_at	0.0476897	1.48e-02	-0.3036965	CB290403
Cit.5679.1.S1_at	0.0476897	1.48e-02	-0.3762748	CX667879
Cit.5129.1.S1_at	0.0477015	1.48e-02	-1.3372422	CX665518
Cit.9446.1.S1_s_at	0.0477061	1.48e-02	-0.2831912	CF829712
Cit.15612.1.S1_at	0.0477242	1.48e-02	0.374307	CX044001
Cit.13983.1.S1_at	0.0477286	1.48e-02	0.2944991	DN617872
Cit.30633.1.S1_at	0.0477573	1.48e-02	-0.3044992	CK935401
Cit.9568.1.S1_s_at	0.0478196	1.48e-02	-0.267778	CF838115
Cit.28647.1.S1_s_at	0.0478289	1.48e-02	0.3301668	CV710861
Cit.6052.1.S1_at	0.0478308	1.48e-02	-0.3717456	CV705895
Cit.24132.1.S1_at	0.0478308	1.48e-02	-0.8728737	CD573843
